,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,timestamp
140,1496.43,1255.83,1376.33,2977.86,5057.14,4128.57,4407.14,4950,2502.86,,7840.17,6341.2,5051.86,5616.5,6402.67,4633.33,,9820,911.67,898.86,762.14,1224.137931,21-05-2009
141,1460,1129,1281.6,2989,5460,4010,4500,4870,2564,,8710.25,6374,4972.4,5799.67,7188.67,5166,,11020,982.5,772.4,663.4,1232.758621,22-05-2009
142,1462.223333,1133.776667,1280.29,3017.11,5506.666667,4023.333333,4522.223333,4874.443333,2603.776667,,8667.666667,6434.443333,4911.266667,5877.446667,7386.78,5077.333333,,11013.33333,983.3333333,780.49,694.49,1241.37931,23-05-2009
143,1464.446667,1138.553333,1278.98,3045.22,5553.333333,4036.666667,4544.446667,4878.886667,2643.553333,,8625.083333,6494.886667,4850.133333,5955.223333,7584.89,4988.666667,,11006.66667,984.1666667,788.58,725.58,1250,24-05-2009
144,1466.67,1143.33,1277.67,3073.33,5600,4050,4566.67,4883.33,2683.33,,8582.5,6555.33,4789,6033,7783,4900,,11000,985,796.67,756.67,1258.62069,25-05-2009
145,1500,1233.75,1343.75,2212.5,5387.5,4062.5,4500,4750,2427.5,,7989.67,6202,4683.5,5166.5,6016.5,4750,,10175,1007.5,859.25,688.75,1267.241379,26-05-2009
146,1479.17,1334,1392,3145,5166.67,4175,4508.33,5175,2513.33,,7032.25,6621.75,5162.5,5726.6,6308.25,4600,,11000,936,995,878.33,1275.862069,27-05-2009
147,1455,1133.75,1303.25,3092,5110,4090,4400,4975,2598,,8934,6507.8,5026,6011,7344.33,4750,,10280,877.5,940,801,1284.482759,28-05-2009
148,1583.33,1115,1306.67,2916.67,5400,4350,4675,4925,2536.67,,9487.5,6726.33,5099,5945.75,7201.9975,4900,,14533.33,960,945,761.67,1293.103448,29-05-2009
149,1576.386667,1166.25,1337.03,2991.113333,5462.5,4400,4687.5,5005.556667,2536.113333,,9079.776667,6795.996667,5162.916667,5880.5,7059.665,4783.333333,,13844.44333,980,931.6666667,755.28,1301.724138,30-05-2009
150,1569.443333,1217.5,1367.39,3065.556667,5525,4450,4700,5086.113333,2535.556667,,8672.053333,6865.663333,5226.833333,5815.25,6917.3325,4666.666667,,13155.55667,1000,918.3333333,748.89,1310.344828,31-05-2009
151,1562.5,1268.75,1397.75,3140,5587.5,4500,4712.5,5166.67,2535,,8264.33,6935.33,5290.75,5750,6775,4550,,12466.67,1020,905,742.5,1318.965517,01-06-2009
152,1500,1120,1290.6,2960,5288,4050,4480,4970,2582,,8948.5,6400.5,4933.8,6397.33,8247,4900,,11325,970,835,722,1327.586207,02-06-2009
153,1520.62,1284.38,1428.75,3165.62,5493.75,4246.43,4735.71,4825,2473.12,,8009.14,6827.43,4887.38,5526.4,6453.4,4670.5,,11104.29,959.29,996.12,747.75,1336.206897,03-06-2009
154,1437.5,1080,1320,3150,4325,4100,4187.5,5050,2562.5,,10256,6396.5,5342.5,6000,6500,4600,,9150,800,1140,900,1344.827586,04-06-2009
155,1675,1045,1305,2925,5400,4600,4625,5050,2612.5,,9267.5,6666,5292.5,5775,6175,4650,,15750,960,1000,756,1353.448276,05-06-2009
156,1616.666667,1117.776667,1333.333333,2890,5433.333333,4500,4594.443333,4966.666667,2542.776667,,8793.333333,6503.833333,5115.556667,5550,5850,4700,,14550,988.89,1018.89,766.4433333,1362.068966,06-06-2009
157,1558.333333,1190.553333,1361.666667,2855,5466.666667,4400,4563.886667,4883.333333,2473.053333,,8319.166667,6341.666667,4938.613333,5325,5525,4750,,13350,1017.78,1037.78,776.8866667,1370.689655,07-06-2009
158,1500,1263.33,1390,2820,5500,4300,4533.33,4800,2403.33,,7845,6179.5,4761.67,5100,5200,4800,,12150,1046.67,1056.67,787.33,1379.310345,08-06-2009
159,1575,1348,1461.6,2786,5360,4540,4840,4700,2410,,7018.25,6342,4890.4,4950,5100,4566.67,,10933.33,960,1034,785,1387.931034,09-06-2009
160,1542.5,1348.12,1450.88,3103.12,5481.25,4271.43,4757.14,4687.5,2510,,7518.75,6586.67,4965.25,5399.83,5526.6,4545.5,,11130,1003.12,1050.88,805.38,1396.551724,10-06-2009
161,1576,1290,1405.6,2810,5120,4080,4600,4816.67,2464,,7804.6,6190,5075,5696.5,6571,4338.33,,12300,950,935,855,1405.172414,11-06-2009
162,1550,1287.5,1432.5,2800,5425,4350,4500,4950,2425,,7561.5,6226,4892.5,4900,5000,4400,,12300,1060,1037.5,687.5,1413.793103,12-06-2009
163,1496.666667,1224.333333,1375.2,2826.333333,5470.666667,4238.666667,4519.333333,4883.333333,2489.333333,,7792.75,6217.666667,4851.466667,5166.666667,5583.333333,4450,,11583.33333,1015.833333,982,680,1422.413793,13-06-2009
164,1443.333333,1161.166667,1317.9,2852.666667,5516.333333,4127.333333,4538.666667,4816.666667,2553.666667,,8024,6209.333333,4810.433333,5433.333333,6166.666667,4500,,10866.66667,971.6666667,926.5,672.5,1431.034483,14-06-2009
165,1390,1098,1260.6,2879,5562,4016,4558,4750,2618,,8255.25,6201,4769.4,5700,6750,4550,,10150,927.5,871,665,1439.655172,15-06-2009
166,1450,1090,1315,3150,4425,4100,4300,4950,2610,,9523,6127,5268.5,6000,6500,4600,,9150,800,1181,912.5,1448.275862,16-06-2009
167,1480.71,1346.67,1460.5,3311.43,5150,4141.67,4841.67,4866.67,2551.43,,7733.6,6835.83,5039.86,5600,5666.67,4525,,11288.33,926.29,1233.14,929.71,1456.896552,17-06-2009
168,1516.67,1156.67,1358.33,2683.33,5750,4466.67,4883.33,4833.33,2508.33,,7943,6073.67,4521.67,5533,6033,4662.5,,9600,850,1029,683.33,1465.517241,18-06-2009
169,1483.33,1140,1288.33,2793.33,5866.67,4016.67,4816.67,4783.33,2523.33,,8681,5895.67,4577.33,5533,6733,4800,,10766.67,996.67,1022.33,733.33,1474.137931,19-06-2009
170,1497.22,1204.166667,1311.386667,2762.22,5827.78,4011.113333,4861.113333,4905.553333,2503.886667,,8341.166667,5945.113333,4639.386667,5288.666667,6155.333333,4666.666667,,11277.78,1017.78,1058.553333,765.8866667,1482.758621,20-06-2009
171,1511.11,1268.333333,1334.443333,2731.11,5788.89,4005.556667,4905.556667,5027.776667,2484.443333,,8001.333333,5994.556667,4701.443333,5044.333333,5577.666667,4533.333333,,11788.89,1038.89,1094.776667,798.4433333,1491.37931,21-06-2009
172,1525,1332.5,1357.5,2700,5750,4000,4950,5150,2465,,7661.5,6044,4763.5,4800,5000,4400,,12300,1060,1131,831,1500,22-06-2009
173,1487.5,1278.75,1406.25,2707.5,5625,4200,5093.75,4983.33,2470,,7263.33,6281.33,4565,4800,5166.5,4483.5,,10933.33,930,1200,843.75,1508.62069,23-06-2009
174,1487.5,1317.5,1417.88,3071.88,5718.75,4200,4985.71,5010,2504.38,,7574.38,6525.43,4670.75,5613.4,5350,4166.5,,11938.33,923.43,1194.5,826.62,1517.241379,24-06-2009
175,1500,1076.67,1298.33,2766.67,5266.67,3433.33,4633.33,5250,2488.33,,9035.33,6099,5006,6593,7875.5,4615,,12300,856.67,866.67,808.33,1525.862069,25-06-2009
176,1533.33,1315,1371,2933.33,5741.67,4225,4808.33,5262.5,2559.17,,7373.2,6327.5,4876.17,5441.5,6000,4222.33,,11825,1044,1100,804.17,1534.482759,26-06-2009
177,1537.22,1327,1378.733333,2947.553333,5811.78,4256.666667,4842.886667,5319.443333,2541.113333,,7365.966667,6349.11,4868.18,5416.556667,6029.666667,4244.553333,,12027.77667,1047.666667,1098.333333,807.78,1543.103448,27-06-2009
178,1541.11,1339,1386.466667,2961.776667,5881.89,4288.333333,4877.443333,5376.386667,2523.056667,,7358.733333,6370.72,4860.19,5391.613333,6059.333333,4266.776667,,12230.55333,1051.333333,1096.666667,811.39,1551.724138,28-06-2009
179,1545,1351,1394.2,2976,5952,4320,4912,5433.33,2505,,7351.5,6392.33,4852.2,5366.67,6089,4289,,12433.33,1055,1095,815,1560.344828,29-06-2009
180,1458.33,1261.67,1376,3050,6200,4393.33,4816.67,5200,2570,,7166.5,6666.5,4644.33,5650,6916.5,4600,,12500,1060,1140,906.67,1568.965517,30-06-2009
181,1455,1206.88,1367.62,2990.5,5970,4168,4845,5350,2589,,7295.12,6003.44,4835.5,5676.29,6176.83,4581.67,,12291.25,929.89,1166.5,895,1577.586207,01-07-2009
182,1450,1070,1300,3025,4775,3800,4325,5250,2620,,9523,6072,5213.5,6000,6500,4600,,9150,800,1232.5,981,1586.206897,02-07-2009
183,1466.67,1160,1453.33,2883.33,5150,4533.33,4883.33,5325,2546.67,,7761.5,6270.33,4883.67,6000,5816.5,4600,,8933.33,726.67,1229,912.33,1594.827586,03-07-2009
184,1480.16,1220.556667,1443.22,2869.84,5421.43,4530.553333,4900.79,5279.166667,2535.636667,,7474.266667,6198.686667,4813.543333,5777.75,5703.2,4493.083333,,9208.886667,788.2566667,1242.943333,913.0533333,1603.448276,04-07-2009
185,1493.65,1281.113333,1433.11,2856.35,5692.86,4527.776667,4918.25,5233.333333,2524.603333,,7187.033333,6127.043333,4743.416667,5555.5,5589.9,4386.166667,,9484.443333,849.8433333,1256.886667,913.7766667,1612.068966,05-07-2009
186,1507.14,1341.67,1423,2842.86,5964.29,4525,4935.71,5187.5,2513.57,,6899.8,6055.4,4673.29,5333.25,5476.6,4279.25,,9760,911.43,1270.83,914.5,1620.689655,06-07-2009
187,1483.33,1385,1400,2883.33,5500,4041.67,4550,5350,2541.67,,7761.5,6072,4839.33,5500,5850,4450,,9150,900,1325,995.67,1629.310345,07-07-2009
188,1456.25,1352,1419,3253.75,5925,4132.14,5107.14,5225,2561.88,,7222.5,6551.14,4746.38,5462.2,5615.25,4345.8,,12683.33,893.75,1333.71,1065.57,1637.931034,08-07-2009
189,1440,1292.5,1362,2710,6590,4485,5320,5300,2472,,7252.4,5874.25,4283.6,4994.33,5458.25,3925,,9600,778,1195,849.4,1646.551724,09-07-2009
190,1466.67,1201,1313,2871.67,6575,4270,5240,5250,2578.33,,7840.2,6431.8,4728,5316.67,6166.67,4105.67,,14125,856,1197.4,977.4,1655.172414,10-07-2009
191,1446.113333,1210,1309.2,2919.78,6587.333333,4278.666667,5090,5241.666667,2575.553333,,7844.133333,6411.2,4664.266667,5418.556667,6296.223333,4181.613333,,13225,894,1198.266667,951.6,1663.793103,11-07-2009
192,1425.556667,1219,1305.4,2967.89,6599.666667,4287.333333,4940,5233.333333,2572.776667,,7848.066667,6390.6,4600.533333,5520.443333,6425.776667,4257.556667,,12325,932,1199.133333,925.8,1672.413793,12-07-2009
193,1405,1228,1301.6,3016,6612,4296,4790,5225,2570,,7852,6370,4536.8,5622.33,6555.33,4333.5,,11425,970,1200,900,1681.034483,13-07-2009
194,1525,1152.5,1300,3275,7475,4925,5300,5825,2545,,9523,5990,4509,5475.565,6026.915,4400,,12150,1020,1262,927.5,1689.655172,14-07-2009
195,1563.89,1350,1416.38,3511.11,7255.56,4931.25,5571.88,5570,2561.11,,7246.67,6428.25,4912.67,5328.8,5498.5,3625,,13220,848.33,1259.78,979.33,1698.275862,15-07-2009
196,1325,1105,1290,3375,7425,4825,5650,5875,2565,,8261.5,5740,4834,4650,5000,3650,,12300,630,1281,956,1706.896552,16-07-2009
197,1566.67,1079,1303.33,3075,7308.33,4210,5140,5610,2616.67,,7962.83,6499.17,4847,6113.25,6819.75,4615,,15775,1038.33,1143.67,935.33,1715.517241,17-07-2009
198,1494.446667,1103.5,1296.663333,3166.666667,7311.11,4478.89,5348.89,5712.223333,2604.446667,,8062.386667,6286.113333,4666.666667,5658.833333,6213.166667,4418.333333,,14566.66667,945.5533333,1194.336667,955.9966667,1724.137931,18-07-2009
199,1422.223333,1128,1289.996667,3258.333333,7313.89,4747.78,5557.78,5814.446667,2592.223333,,8161.943333,6073.056667,4486.333333,5204.416667,5606.583333,4221.666667,,13358.33333,852.7766667,1245.003333,976.6633333,1732.758621,19-07-2009
200,1350,1152.5,1283.33,3350,7316.67,5016.67,5766.67,5916.67,2580,,8261.5,5860,4306,4750,5000,4025,,12150,760,1295.67,997.33,1741.37931,20-07-2009
201,1387.5,1151.67,1275,3243.75,7350,4968.75,5650,5800,2575,,8120.67,5745,4246.25,5041.5,5866.5,4025,,10766.67,807.5,1175,903.75,1750,21-07-2009
202,1489.29,1320,1434.5,3582.14,7357.14,5279.17,5766.67,5980,2545.71,,7207.33,6919.71,4913.14,6080.5,5678,4581,,13100,837.86,1296.14,942.43,1758.62069,22-07-2009
203,1550,1152.5,1283.33,3200,6983.33,4966.67,5683.33,5950,2583.33,,8261.5,5815.67,4339.33,4750,5000,4025,,12150,760,1312.33,916.67,1767.241379,23-07-2009
204,1490,1451.25,1404.4,3195,7030,5380,5750,5950,2522,,6980.75,5860,4483.6,4816.67,4783.33,3900,,12150,892,1327.4,910,1775.862069,24-07-2009
205,1496.666667,1341.833333,1359.6,3140,7111.333333,5146.666667,5623.333333,5910,2541.333333,,7565.916667,6043.933333,4551.866667,5146.78,5707.553333,4102.5,,11688.89,947.3333333,1294.933333,874.8,1784.482759,25-07-2009
206,1503.333333,1232.416667,1314.8,3085,7192.666667,4913.333333,5496.666667,5870,2560.666667,,8151.083333,6227.866667,4620.133333,5476.89,6631.776667,4305,,11227.78,1002.666667,1262.466667,839.6,1793.103448,26-07-2009
207,1510,1123,1270,3030,7274,4680,5370,5830,2580,,8736.25,6411.8,4688.4,5807,7556,4507.5,,10766.67,1058,1230,804.4,1801.724138,27-07-2009
208,1406.25,1277.14,1339.88,3125,7056.25,5100,5450,5742.86,2586.25,,7360.33,6301.86,4543.88,5463.2,5941.5,3876.67,,10366.67,804.29,1189.38,855.88,1810.344828,28-07-2009
209,1461.11,1405.83,1446.56,3461.11,6738.89,4987.5,5468.75,6110,2568.89,,6808,6740.14,4832.89,5440.67,5840.67,4198.67,,12516.67,832.5,1331.56,1064.33,1818.965517,29-07-2009
210,1400,1301.67,1337.5,3125,7037.5,5025,5712.5,5950,2537.5,,7441,5860,4229.5,4775,4950,4016.67,,12150,845,1256.25,909.25,1827.586207,30-07-2009
211,1380,1230,1336.6,3160,7266,5016,5630,6012.5,2570,,7580.75,6061.75,4457,5216.67,6077.67,4016.67,,12433.33,845,1215,985.4,1836.206897,31-07-2009
212,1403.333333,1268,1351.566667,3156.666667,7204,5051.223333,5614.443333,6004.166667,2571.39,,7435.366667,6061.75,4509.39,5194.446667,5942.03,3980.28,,12433.33,861,1219.723333,963.99,1844.827586,01-08-2009
213,1426.666667,1306,1366.533333,3153.333333,7142,5086.446667,5598.886667,5995.833333,2572.78,,7289.983333,6061.75,4561.78,5172.223333,5806.39,3943.89,,12433.33,877,1224.446667,942.58,1853.448276,02-08-2009
214,1450,1344,1381.5,3150,7080,5121.67,5583.33,5987.5,2574.17,,7144.6,6061.75,4614.17,5150,5670.75,3907.5,,12433.33,893,1229.17,921.17,1862.068966,03-08-2009
215,1450,1345,1398.43,3160.71,7089.29,5203.57,5471.43,6025,2594.29,,7224.6,6169.4,4731.14,5313.4,5856.6,3986,,10825,840.83,1275,996.71,1870.689655,04-08-2009
216,1418.75,1341.67,1368.25,3003.12,6756.25,4935.71,5631.25,5775,2678.75,,6823.33,5919,4403.62,5252.2,5298.8,4243.17,,12675,895,1251.88,979.62,1879.310345,05-08-2009
217,1587.5,1130,1275,2912.5,7075,4875,5050,5600,2700,,8681,5740,4542.5,5333,6733,4371.585,,10175,987.5,1037.5,723.5,1887.931034,06-08-2009
218,1612.5,1355,1400,2812.5,7025,4825,5550,5900,2525,,7661.5,6080,4509,4800,4900,4500,,12350,1062.5,1112.5,912.5,1896.551724,07-08-2009
219,1546.666667,1333.333333,1362.4,2896.666667,7033.333333,4850,5570,5825,2607.666667,,7640.666667,6008.583333,4500.733333,4983.333333,5103.666667,4333.333333,,11872.22333,982,1166,913.3333333,1905.172414,08-08-2009
220,1480.833333,1311.666667,1324.8,2980.833333,7041.666667,4875,5590,5750,2690.333333,,7619.833333,5937.166667,4492.466667,5166.666667,5307.333333,4166.666667,,11394.44667,901.5,1219.5,914.1666667,1913.793103,09-08-2009
221,1415,1290,1287.2,3065,7050,4900,5610,5675,2773,,7599,5865.75,4484.2,5350,5511,4000,,10916.67,821,1273,915,1922.413793,10-08-2009
222,1587.5,1155,1250,3175,6875,4950,5625,6150,2850,,9590,6296.5,4742.5,5183.25,5688.75,4400,,12225,1022.5,1212.5,887.5,1931.034483,11-08-2009
223,1523,1307.5,1392.5,3560,7470,5037.5,5300,5612.5,2963,,8044.4,6808,4714,5016.5,5866.5,3750,,11416.67,642,1237.8,843.4,1939.655172,12-08-2009
224,1537.5,1120,1275,3025,6575,4900,5225,5700,2970,,8458,5963,4692.5,5861,6227,4667,,11225,1012.5,1062.5,787.5,1948.275862,13-08-2009
225,1565.625,1117.5,1281.25,3056.25,6643.75,4900,5281.25,5775,2927.5,,8834.25,6120.5,4874.625,5755.4,6328.2,4666.916667,,11531.25,1016.875,1078.125,809.375,1956.896552,14-08-2009
226,1593.75,1115,1287.5,3087.5,6712.5,4900,5337.5,5850,2885,,9210.5,6278,5056.75,5649.8,6429.4,4666.833333,,11837.5,1021.25,1093.75,831.25,1965.517241,15-08-2009
227,1621.875,1112.5,1293.75,3118.75,6781.25,4900,5393.75,5925,2842.5,,9586.75,6435.5,5238.875,5544.2,6530.6,4666.75,,12143.75,1025.625,1109.375,853.125,1974.137931,16-08-2009
228,1650,1110,1300,3150,6850,4900,5450,6000,2800,,9963,6593,5421,5438.6,6631.8,4666.666667,,12450,1030,1125,875,1982.758621,17-08-2009
229,1575,1130,1275,2925,7225,5050,5225,5750,2987.5,,8901,6096.5,4744,5333,6733,4666.583333,,10225,987.5,972.5,720,1991.37931,18-08-2009
230,1552.5,1301.67,1433.33,3591.67,7520,5080,5790,6266.67,3049.17,,8015,7149.4,4904.83,5833.33,6716.5,4666.5,,11875,978.33,1264.29,1037.57,2000,19-08-2009
231,1650,1110,1300,3150,6850,4900,5450,6000,2825,,9963,6593,5421,5388.83,6254,4370.75,,12450,1030,1100,850,2004.761905,20-08-2009
232,1480,1365,1380,2980,7050,5230,5730,5700,2820,,7505.6,6090,4410,4944.33,5791.5,4075,,9650,780,1269,828,2009.52381,21-08-2009
233,1467.223333,1306.39,1354.056667,2950.556667,7044.443333,5011.666667,5561.666667,5663.333333,2888.333333,,7810.733333,6127.75,4537.776667,5297.553333,6239.933333,4235.833333,,10194.44333,864.6666667,1249.056667,881.1666667,2014.285714,22-08-2009
234,1454.446667,1247.78,1328.113333,2921.113333,7038.886667,4793.333333,5393.333333,5626.666667,2956.666667,,8115.866667,6165.5,4665.553333,5650.776667,6688.366667,4396.666667,,10738.88667,949.3333333,1229.113333,934.3333333,2019.047619,23-08-2009
235,1441.67,1189.17,1302.17,2891.67,7033.33,4575,5225,5590,3025,,8421,6203.25,4793.33,6004,7136.8,4557.5,,11283.33,1034,1209.17,987.5,2023.809524,24-08-2009
236,1525,1523,1473.83,3045.83,6966.67,5470,5866.67,5745,2946.67,,7317.67,6081.5,4607.17,4650,5275.75,4216.75,,10475,806,1347.83,914.5,2028.571429,25-08-2009
237,1598.57,1265.83,1436.14,3610.71,7400,5070,5680,6020,3100.71,,8261.33,6942.71,4944.43,5289,6322,4277.67,,15013.33,804.17,1375,984.14,2033.333333,26-08-2009
238,1430,1418.75,1416.6,3160,7050,5320,5920,6050,2966,,6833.25,6141.5,4353.2,5166.67,5966.5,4311,,12166.67,735,1368,985,2038.095238,27-08-2009
239,1570,1500,1500.8,3070,7260,5350,5390,5900,3010,,6596.33,5933.33,4600,5133.25,6150.75,4365.75,,9666.67,946,1218,968,2042.857143,28-08-2009
240,1559.166667,1391.666667,1468.033333,3067.5,7144.166667,5216.666667,5272.5,5838.89,3031.666667,,7413.386667,5988.303333,4700.916667,5311,6306,4432.666667,,9898.613333,929,1228.11,973.3333333,2047.619048,29-08-2009
241,1548.333333,1283.333333,1435.266667,3065,7028.333333,5083.333333,5155,5777.78,3053.333333,,8230.443333,6043.276667,4801.833333,5488.75,6461.25,4499.583333,,10130.55667,912,1238.22,978.6666667,2052.380952,30-08-2009
242,1537.5,1175,1402.5,3062.5,6912.5,4950,5037.5,5716.67,3075,,9047.5,6098.25,4902.75,5666.5,6616.5,4566.5,,10362.5,895,1248.33,984,2057.142857,31-08-2009
243,1520,1418.75,1410,2890,6680,4850,5600,5387.5,2968,,7625.6,6081.5,4508.8,4819.33,5566.5,3950,,9650,780,1315,870.4,2061.904762,01-09-2009
244,1416.67,1128,1300.83,3083.33,6933.33,4845.83,5466.67,5720,3050,,8251.4,6007.83,4719.83,5625,6755.33,4291.5,,12490,888,1270.83,914.5,2066.666667,02-09-2009
245,1483.33,1267,1363.83,3004.17,6966.67,4925,5566.67,5740,3016.67,,7959,6012,4446.33,5275,6341.5,4244.33,,12112.5,868,1320.83,964.5,2071.428571,03-09-2009
246,1750,1125,1360,2966.67,6866.67,4825,5650,5725,3133.33,,9230.5,6667.67,5037,5255.25,6435.25,4833,,16750,983.33,1450,954,2076.190476,04-09-2009
247,1629.166667,1130,1346.916667,3013.196667,6894.446667,4837.5,5625,5758.333333,3149.303333,,9037.666667,6506.196667,4925.583333,5235.5,6529,4644.166667,,15661.11,913.33,1433.333333,946.4166667,2080.952381,05-09-2009
248,1508.333333,1135,1333.833333,3059.723333,6922.223333,4850,5600,5791.666667,3165.276667,,8844.833333,6344.723333,4814.166667,5215.75,6622.75,4455.333333,,14572.22,843.33,1416.666667,938.8333333,2085.714286,06-09-2009
249,1387.5,1140,1320.75,3106.25,6950,4862.5,5575,5825,3181.25,,8652,6183.25,4702.75,5196,6716.5,4266.5,,13483.33,773.33,1400,931.25,2090.47619,07-09-2009
250,1386.25,1136.67,1345.75,3100,6852.5,4850,5500,5775,3112.5,,8518.67,6091.5,4611,5425,6791.5,4266.5,,13483.33,763.33,1387.5,968.75,2095.238095,08-09-2009
251,1651.67,1572,1568,3433.33,7350,5280,5730,5566.67,3152,,7587.17,7341.5,5029.5,4764,5220.75,3965.75,,13093.33,825.67,1521.33,879,2100,09-09-2009
252,1465.83,1262,1355.5,2933.33,7035,4916.67,5600,5770,3133.33,,7959,6006.6,4435.17,5095.75,6241.5,4261,,12112.5,874,1322.83,904.17,2104.761905,10-09-2009
253,1616.67,1272,1363.33,2841.67,7000,4950,5640,5625,3116.67,,8000,6192,4518.5,4786,5544.33,4261,,14562.5,878.33,1422.83,916.67,2109.52381,11-09-2009
254,1611.113333,1328.666667,1376.496667,2872.223333,7016.666667,5005.556667,5665.556667,5629.166667,3080.556667,,7873,6101.083333,4540.723333,4760.083333,5613.136667,4182.333333,,13647.22333,888.33,1426.72,887.78,2114.285714,12-09-2009
255,1605.556667,1385.333333,1389.663333,2902.776667,7033.333333,5061.113333,5691.113333,5633.333333,3044.443333,,7746,6010.166667,4562.946667,4734.166667,5681.943333,4103.666667,,12731.94667,898.33,1430.61,858.89,2119.047619,13-09-2009
256,1600,1442,1402.83,2933.33,7050,5116.67,5716.67,5637.5,3008.33,,7619,5919.25,4585.17,4708.25,5750.75,4025,,11816.67,908.33,1434.5,830,2123.809524,14-09-2009
257,1540,1327.5,1360,2840,6980,4940,5600,5612.5,3010,,8023.75,5944.25,4442.2,4794.33,5611,4133.33,,11816.67,874,1361.4,876,2128.571429,15-09-2009
258,1522.5,1301.43,1393.12,3303.12,7221.88,4917.86,5675,5760,3071.25,,7799.29,6501.43,4576.38,5346.6,6316.5,4150,,12708.33,875.71,1437.62,938.38,2133.333333,16-09-2009
259,1540,1352.5,1340,2870,6940,4920,5620,5637.5,3070,,7998.75,5944.25,4412.2,4911,5644.33,4361,,11816.67,868,1357.4,888.4,2138.095238,17-09-2009
260,1662.5,1322.5,1395.75,2850,6925,5100,5250,5483.33,3017.5,,7855.25,5797.67,4951.75,4988.67,5690,4439,,10150,1015,1278,755.5,2142.857143,18-09-2009
261,1659.375,1321.875,1396.8125,2804.1675,6968.75,5075,5337.5,5493.7475,3029.7925,,7832.1875,5855.7525,4939.73,4983.1275,5721.625,4379.25,,10168.75,1017.9175,1281.1675,751.7925,2147.619048,19-09-2009
262,1656.25,1321.25,1397.875,2758.335,7012.5,5050,5425,5504.165,3042.085,,7809.125,5913.835,4927.71,4977.585,5753.25,4319.5,,10187.5,1020.835,1284.335,748.085,2152.380952,20-09-2009
263,1653.125,1320.625,1398.9375,2712.5025,7056.25,5025,5512.5,5514.5825,3054.3775,,7786.0625,5971.9175,4915.69,4972.0425,5784.875,4259.75,,10206.25,1023.7525,1287.5025,744.3775,2157.142857,21-09-2009
264,1650,1320,1400,2666.67,7100,5000,5600,5525,3066.67,,7763,6030,4903.67,4966.5,5816.5,4200,,10225,1026.67,1290.67,740.67,2161.904762,22-09-2009
265,1503.33,1262,1337,2933.33,6983.33,4966.67,5758.33,5475,3015.83,,7840.2,5829,4604.83,5245.75,5611,4189,,12400,923.33,1458.67,845.33,2166.666667,23-09-2009
266,1470,1296.25,1370.6,2985,7090,4780,5740,5700,3006,,8011.5,6169.25,4383.6,5183.33,6144.33,4172.33,,13533.33,850,1536,967.4,2171.428571,24-09-2009
